"year","quarter","sex","age","acf","hiv","smrxpertcases","period","acfperiod","year_q","population","hiv_prev","newpopulation"
"2017","3","males","16-19","Non-ACF","a) HIV-negative",3,"cpost-ACF","Non-ACF.cpost-ACF","2017.3",32238,0.019,31625.478
"2017","3","males","20-29","ACF",,1,"cpost-ACF","ACF.cpost-ACF","2017.3",26720,0.016,
"2017","3","males","20-29","ACF","a) HIV-negative",12,"cpost-ACF","ACF.cpost-ACF","2017.3",26720,0.016,26292.48
"2017","3","males","20-29","ACF","b) HIV-positive",12,"cpost-ACF","ACF.cpost-ACF","2017.3",26720,0.016,427.52
"2017","3","males","20-29","Non-ACF","a) HIV-negative",13,"cpost-ACF","Non-ACF.cpost-ACF","2017.3",55570,0.017,54625.31
"2017","3","males","20-29","Non-ACF","b) HIV-positive",8,"cpost-ACF","Non-ACF.cpost-ACF","2017.3",55570,0.017,944.69
"2017","3","males","30-39","ACF","a) HIV-negative",4,"cpost-ACF","ACF.cpost-ACF","2017.3",19594,0.111,17419.066
"2017","3","males","30-39","ACF","b) HIV-positive",13,"cpost-ACF","ACF.cpost-ACF","2017.3",19594,0.111,2174.934
"2017","3","males","30-39","Non-ACF","a) HIV-negative",15,"cpost-ACF","Non-ACF.cpost-ACF","2017.3",42661,0.145,36475.155
"2017","3","males","30-39","Non-ACF","b) HIV-positive",27,"cpost-ACF","Non-ACF.cpost-ACF","2017.3",42661,0.145,6185.845
"2017","3","males","40-49","ACF","a) HIV-negative",2,"cpost-ACF","ACF.cpost-ACF","2017.3",9672,0.248,7273.344
"2017","3","males","40-49","ACF","b) HIV-positive",7,"cpost-ACF","ACF.cpost-ACF","2017.3",9672,0.248,2398.656
"2017","3","males","40-49","Non-ACF","a) HIV-negative",3,"cpost-ACF","Non-ACF.cpost-ACF","2017.3",26203,0.24,19914.28
"2017","3","males","40-49","Non-ACF","b) HIV-positive",14,"cpost-ACF","Non-ACF.cpost-ACF","2017.3",26203,0.24,6288.72
"2017","3","males","50+","ACF","a) HIV-negative",5,"cpost-ACF","ACF.cpost-ACF","2017.3",7010,0.199,5615.01
"2017","3","males","50+","Non-ACF","a) HIV-negative",6,"cpost-ACF","Non-ACF.cpost-ACF","2017.3",19328,0.251,14476.672
"2017","3","males","50+","Non-ACF","b) HIV-positive",4,"cpost-ACF","Non-ACF.cpost-ACF","2017.3",19328,0.251,4851.328
"2017","4","females","16-19","ACF","a) HIV-negative",1,"cpost-ACF","ACF.cpost-ACF","2017.4",11170,0.03,10834.9
"2017","4","females","16-19","Non-ACF","a) HIV-negative",2,"cpost-ACF","Non-ACF.cpost-ACF","2017.4",35761,0.028,34759.692
"2017","4","females","16-19","Non-ACF","b) HIV-positive",1,"cpost-ACF","Non-ACF.cpost-ACF","2017.4",35761,0.028,1001.308
"2017","4","females","20-29","ACF","a) HIV-negative",5,"cpost-ACF","ACF.cpost-ACF","2017.4",26325,0.073,24403.275
"2017","4","females","20-29","ACF","b) HIV-positive",5,"cpost-ACF","ACF.cpost-ACF","2017.4",26325,0.073,1921.725
"2017","4","females","20-29","Non-ACF","a) HIV-negative",3,"cpost-ACF","Non-ACF.cpost-ACF","2017.4",60464,0.09,55022.24
"2017","4","females","20-29","Non-ACF","b) HIV-positive",5,"cpost-ACF","Non-ACF.cpost-ACF","2017.4",60464,0.09,5441.76
"2017","4","females","30-39","ACF","b) HIV-positive",6,"cpost-ACF","ACF.cpost-ACF","2017.4",24476,0.206,5042.056
"2017","4","females","30-39","Non-ACF","a) HIV-negative",1,"cpost-ACF","Non-ACF.cpost-ACF","2017.4",36403,0.212,28685.564
"2017","4","females","30-39","Non-ACF","b) HIV-positive",8,"cpost-ACF","Non-ACF.cpost-ACF","2017.4",36403,0.212,7717.436
"2017","4","females","40-49","ACF","b) HIV-positive",2,"cpost-ACF","ACF.cpost-ACF","2017.4",8719,0.356,3103.964
"2017","4","females","40-49","Non-ACF","a) HIV-negative",3,"cpost-ACF","Non-ACF.cpost-ACF","2017.4",18588,0.325,12546.9
"2017","4","females","40-49","Non-ACF","b) HIV-positive",3,"cpost-ACF","Non-ACF.cpost-ACF","2017.4",18588,0.325,6041.1
"2017","4","females","50+","ACF","b) HIV-positive",1,"cpost-ACF","ACF.cpost-ACF","2017.4",7623,0.184,1402.632
"2017","4","females","50+","Non-ACF",,1,"cpost-ACF","Non-ACF.cpost-ACF","2017.4",14449,0.215,
"2017","4","females","50+","Non-ACF","a) HIV-negative",2,"cpost-ACF","Non-ACF.cpost-ACF","2017.4",14449,0.215,11342.465
"2017","4","females","50+","Non-ACF","b) HIV-positive",1,"cpost-ACF","Non-ACF.cpost-ACF","2017.4",14449,0.215,3106.535
"2017","4","males","16-19","ACF","a) HIV-negative",1,"cpost-ACF","ACF.cpost-ACF","2017.4",12271,0.022,12001.038
"2017","4","males","16-19","Non-ACF","a) HIV-negative",1,"cpost-ACF","Non-ACF.cpost-ACF","2017.4",32470,0.019,31853.07
"2017","4","males","16-19","Non-ACF","b) HIV-positive",1,"cpost-ACF","Non-ACF.cpost-ACF","2017.4",32470,0.019,616.93
"2017","4","males","20-29","ACF","a) HIV-negative",6,"cpost-ACF","ACF.cpost-ACF","2017.4",26740,0.016,26312.16
"2017","4","males","20-29","ACF","b) HIV-positive",1,"cpost-ACF","ACF.cpost-ACF","2017.4",26740,0.016,427.84
"2017","4","males","20-29","Non-ACF","a) HIV-negative",7,"cpost-ACF","Non-ACF.cpost-ACF","2017.4",55612,0.017,54666.596
"2017","4","males","20-29","Non-ACF","b) HIV-positive",6,"cpost-ACF","Non-ACF.cpost-ACF","2017.4",55612,0.017,945.404
"2017","4","males","30-39","ACF","a) HIV-negative",6,"cpost-ACF","ACF.cpost-ACF","2017.4",19690,0.111,17504.41
"2017","4","males","30-39","ACF","b) HIV-positive",14,"cpost-ACF","ACF.cpost-ACF","2017.4",19690,0.111,2185.59
"2017","4","males","30-39","Non-ACF","a) HIV-negative",14,"cpost-ACF","Non-ACF.cpost-ACF","2017.4",42870,0.145,36653.85
"2017","4","males","30-39","Non-ACF","b) HIV-positive",20,"cpost-ACF","Non-ACF.cpost-ACF","2017.4",42870,0.145,6216.15
"2017","4","males","40-49","ACF","a) HIV-negative",3,"cpost-ACF","ACF.cpost-ACF","2017.4",9784,0.248,7357.568
"2017","4","males","40-49","ACF","b) HIV-positive",11,"cpost-ACF","ACF.cpost-ACF","2017.4",9784,0.248,2426.432
"2017","4","males","40-49","Non-ACF","a) HIV-negative",1,"cpost-ACF","Non-ACF.cpost-ACF","2017.4",26509,0.24,20146.84
"2017","4","males","40-49","Non-ACF","b) HIV-positive",10,"cpost-ACF","Non-ACF.cpost-ACF","2017.4",26509,0.24,6362.16
"2017","4","males","50+","ACF","b) HIV-positive",3,"cpost-ACF","ACF.cpost-ACF","2017.4",7058,0.199,1404.542
"2017","4","males","50+","Non-ACF","a) HIV-negative",1,"cpost-ACF","Non-ACF.cpost-ACF","2017.4",19457,0.251,14573.293
"2017","4","males","50+","Non-ACF","b) HIV-positive",2,"cpost-ACF","Non-ACF.cpost-ACF","2017.4",19457,0.251,4883.707
"2018","1","females","16-19","ACF","b) HIV-positive",1,"cpost-ACF","ACF.cpost-ACF","2018.1",11237,0.03,337.11
"2018","1","females","16-19","Non-ACF","a) HIV-negative",1,"cpost-ACF","Non-ACF.cpost-ACF","2018.1",35974,0.028,34966.728
"2018","1","females","20-29","ACF","a) HIV-negative",2,"cpost-ACF","ACF.cpost-ACF","2018.1",26363,0.073,24438.501
"2018","1","females","20-29","ACF","b) HIV-positive",4,"cpost-ACF","ACF.cpost-ACF","2018.1",26363,0.073,1924.499
"2018","1","females","20-29","Non-ACF","a) HIV-negative",5,"cpost-ACF","Non-ACF.cpost-ACF","2018.1",60550,0.09,55100.5
"2018","1","females","20-29","Non-ACF","b) HIV-positive",7,"cpost-ACF","Non-ACF.cpost-ACF","2018.1",60550,0.09,5449.5
"2018","1","females","30-39","ACF","a) HIV-negative",6,"cpost-ACF","ACF.cpost-ACF","2018.1",24726,0.206,19632.444
"2018","1","females","30-39","ACF","b) HIV-positive",3,"cpost-ACF","ACF.cpost-ACF","2018.1",24726,0.206,5093.556
"2018","1","females","30-39","Non-ACF","a) HIV-negative",3,"cpost-ACF","Non-ACF.cpost-ACF","2018.1",36777,0.212,28980.276
"2018","1","females","30-39","Non-ACF","b) HIV-positive",7,"cpost-ACF","Non-ACF.cpost-ACF","2018.1",36777,0.212,7796.724
"2018","1","females","40-49","ACF","b) HIV-positive",1,"cpost-ACF","ACF.cpost-ACF","2018.1",8807,0.356,3135.292
"2018","1","females","40-49","Non-ACF","a) HIV-negative",2,"cpost-ACF","Non-ACF.cpost-ACF","2018.1",18778,0.325,12675.15
"2018","1","females","40-49","Non-ACF","b) HIV-positive",2,"cpost-ACF","Non-ACF.cpost-ACF","2018.1",18778,0.325,6102.85
"2018","1","females","50+","ACF","a) HIV-negative",1,"cpost-ACF","ACF.cpost-ACF","2018.1",7692,0.184,6276.672
"2018","1","females","50+","ACF","b) HIV-positive",2,"cpost-ACF","ACF.cpost-ACF","2018.1",7692,0.184,1415.328
"2018","1","females","50+","Non-ACF","a) HIV-negative",2,"cpost-ACF","Non-ACF.cpost-ACF","2018.1",14581,0.215,11446.085
"2018","1","females","50+","Non-ACF","b) HIV-positive",5,"cpost-ACF","Non-ACF.cpost-ACF","2018.1",14581,0.215,3134.915
"2018","1","males","16-19","Non-ACF","b) HIV-positive",1,"cpost-ACF","Non-ACF.cpost-ACF","2018.1",32701,0.019,621.319
"2018","1","males","20-29","ACF","a) HIV-negative",8,"cpost-ACF","ACF.cpost-ACF","2018.1",26760,0.016,26331.84
"2018","1","males","20-29","ACF","b) HIV-positive",2,"cpost-ACF","ACF.cpost-ACF","2018.1",26760,0.016,428.16
"2018","1","males","20-29","Non-ACF","a) HIV-negative",6,"cpost-ACF","Non-ACF.cpost-ACF","2018.1",55654,0.017,54707.882
"2018","1","males","20-29","Non-ACF","b) HIV-positive",9,"cpost-ACF","Non-ACF.cpost-ACF","2018.1",55654,0.017,946.118
"2018","1","males","30-39","ACF","a) HIV-negative",7,"cpost-ACF","ACF.cpost-ACF","2018.1",19786,0.111,17589.754
"2018","1","males","30-39","ACF","b) HIV-positive",16,"cpost-ACF","ACF.cpost-ACF","2018.1",19786,0.111,2196.246
"2018","1","males","30-39","Non-ACF","a) HIV-negative",14,"cpost-ACF","Non-ACF.cpost-ACF","2018.1",43080,0.145,36833.4
"2018","1","males","30-39","Non-ACF","b) HIV-positive",13,"cpost-ACF","Non-ACF.cpost-ACF","2018.1",43080,0.145,6246.6
"2018","1","males","40-49","ACF","a) HIV-negative",3,"cpost-ACF","ACF.cpost-ACF","2018.1",9897,0.248,7442.544
"2018","1","males","40-49","ACF","b) HIV-positive",6,"cpost-ACF","ACF.cpost-ACF","2018.1",9897,0.248,2454.456
"2018","1","males","40-49","Non-ACF","a) HIV-negative",5,"cpost-ACF","Non-ACF.cpost-ACF","2018.1",26814,0.24,20378.64
"2018","1","males","40-49","Non-ACF","b) HIV-positive",8,"cpost-ACF","Non-ACF.cpost-ACF","2018.1",26814,0.24,6435.36
"2018","1","males","50+","ACF","b) HIV-positive",4,"cpost-ACF","ACF.cpost-ACF","2018.1",7105,0.199,1413.895
"2018","1","males","50+","Non-ACF","a) HIV-negative",2,"cpost-ACF","Non-ACF.cpost-ACF","2018.1",19588,0.251,14671.412
"2018","1","males","50+","Non-ACF","b) HIV-positive",3,"cpost-ACF","Non-ACF.cpost-ACF","2018.1",19588,0.251,4916.588
"2018","2","females","16-19","ACF","a) HIV-negative",3,"cpost-ACF","ACF.cpost-ACF","2018.2",11303,0.03,10963.91
"2018","2","females","16-19","Non-ACF","a) HIV-negative",1,"cpost-ACF","Non-ACF.cpost-ACF","2018.2",36187,0.028,35173.764
"2018","2","females","16-19","Non-ACF","b) HIV-positive",1,"cpost-ACF","Non-ACF.cpost-ACF","2018.2",36187,0.028,1013.236
"2018","2","females","20-29","ACF","a) HIV-negative",4,"cpost-ACF","ACF.cpost-ACF","2018.2",26400,0.073,24472.8
"2018","2","females","20-29","ACF","b) HIV-positive",1,"cpost-ACF","ACF.cpost-ACF","2018.2",26400,0.073,1927.2
"2018","2","females","20-29","Non-ACF","a) HIV-negative",6,"cpost-ACF","Non-ACF.cpost-ACF","2018.2",60636,0.09,55178.76
"2018","2","females","20-29","Non-ACF","b) HIV-positive",5,"cpost-ACF","Non-ACF.cpost-ACF","2018.2",60636,0.09,5457.24
"2018","2","females","30-39","ACF","a) HIV-negative",1,"cpost-ACF","ACF.cpost-ACF","2018.2",24978,0.206,19832.532
"2018","2","females","30-39","ACF","b) HIV-positive",3,"cpost-ACF","ACF.cpost-ACF","2018.2",24978,0.206,5145.468
"2018","2","females","30-39","Non-ACF","a) HIV-negative",7,"cpost-ACF","Non-ACF.cpost-ACF","2018.2",37150,0.212,29274.2
"2018","2","females","30-39","Non-ACF","b) HIV-positive",4,"cpost-ACF","Non-ACF.cpost-ACF","2018.2",37150,0.212,7875.8
"2018","2","females","40-49","ACF","a) HIV-negative",3,"cpost-ACF","ACF.cpost-ACF","2018.2",8896,0.356,5729.024
"2018","2","females","40-49","ACF","b) HIV-positive",5,"cpost-ACF","ACF.cpost-ACF","2018.2",8896,0.356,3166.976
"2018","2","females","40-49","Non-ACF","a) HIV-negative",3,"cpost-ACF","Non-ACF.cpost-ACF","2018.2",18967,0.325,12802.725
"2018","2","females","40-49","Non-ACF","b) HIV-positive",4,"cpost-ACF","Non-ACF.cpost-ACF","2018.2",18967,0.325,6164.275
"2018","2","females","50+","ACF","b) HIV-positive",1,"cpost-ACF","ACF.cpost-ACF","2018.2",7762,0.184,1428.208
"2018","2","females","50+","Non-ACF","a) HIV-negative",4,"cpost-ACF","Non-ACF.cpost-ACF","2018.2",14712,0.215,11548.92
"2018","2","females","50+","Non-ACF","b) HIV-positive",1,"cpost-ACF","Non-ACF.cpost-ACF","2018.2",14712,0.215,3163.08
"2018","2","males","16-19","ACF","a) HIV-negative",1,"cpost-ACF","ACF.cpost-ACF","2018.2",12446,0.022,12172.188
"2018","2","males","16-19","Non-ACF","a) HIV-negative",2,"cpost-ACF","Non-ACF.cpost-ACF","2018.2",32934,0.019,32308.254
"2018","2","males","20-29","ACF","a) HIV-negative",9,"cpost-ACF","ACF.cpost-ACF","2018.2",26781,0.016,26352.504
"2018","2","males","20-29","ACF","b) HIV-positive",5,"cpost-ACF","ACF.cpost-ACF","2018.2",26781,0.016,428.496
"2018","2","males","20-29","Non-ACF","a) HIV-negative",11,"cpost-ACF","Non-ACF.cpost-ACF","2018.2",55695,0.017,54748.185
"2018","2","males","20-29","Non-ACF","b) HIV-positive",10,"cpost-ACF","Non-ACF.cpost-ACF","2018.2",55695,0.017,946.815
"2018","2","males","30-39","ACF","a) HIV-negative",8,"cpost-ACF","ACF.cpost-ACF","2018.2",19883,0.111,17675.987
"2018","2","males","30-39","ACF","b) HIV-positive",9,"cpost-ACF","ACF.cpost-ACF","2018.2",19883,0.111,2207.013
"2018","2","males","30-39","Non-ACF","a) HIV-negative",12,"cpost-ACF","Non-ACF.cpost-ACF","2018.2",43289,0.145,37012.095
"2018","2","males","30-39","Non-ACF","b) HIV-positive",15,"cpost-ACF","Non-ACF.cpost-ACF","2018.2",43289,0.145,6276.905
"2018","2","males","40-49","ACF","a) HIV-negative",4,"cpost-ACF","ACF.cpost-ACF","2018.2",10010,0.248,7527.52
"2018","2","males","40-49","ACF","b) HIV-positive",4,"cpost-ACF","ACF.cpost-ACF","2018.2",10010,0.248,2482.48
"2018","2","males","40-49","Non-ACF","a) HIV-negative",4,"cpost-ACF","Non-ACF.cpost-ACF","2018.2",27119,0.24,20610.44
"2018","2","males","40-49","Non-ACF","b) HIV-positive",10,"cpost-ACF","Non-ACF.cpost-ACF","2018.2",27119,0.24,6508.56
"2018","2","males","50+","ACF","a) HIV-negative",4,"cpost-ACF","ACF.cpost-ACF","2018.2",7152,0.199,5728.752
"2018","2","males","50+","ACF","b) HIV-positive",2,"cpost-ACF","ACF.cpost-ACF","2018.2",7152,0.199,1423.248
"2018","2","males","50+","Non-ACF","a) HIV-negative",5,"cpost-ACF","Non-ACF.cpost-ACF","2018.2",19718,0.251,14768.782
"2018","2","males","50+","Non-ACF","b) HIV-positive",4,"cpost-ACF","Non-ACF.cpost-ACF","2018.2",19718,0.251,4949.218
"2018","3","females","16-19","ACF","a) HIV-negative",1,"cpost-ACF","ACF.cpost-ACF","2018.3",11368,0.03,11026.96
"2018","3","females","16-19","ACF","b) HIV-positive",1,"cpost-ACF","ACF.cpost-ACF","2018.3",11368,0.03,341.04
"2018","3","females","16-19","Non-ACF","b) HIV-positive",1,"cpost-ACF","Non-ACF.cpost-ACF","2018.3",36395,0.028,1019.06
"2018","3","females","20-29","ACF","a) HIV-negative",5,"cpost-ACF","ACF.cpost-ACF","2018.3",26437,0.073,24507.099
"2018","3","females","20-29","ACF","b) HIV-positive",2,"cpost-ACF","ACF.cpost-ACF","2018.3",26437,0.073,1929.901
"2018","3","females","20-29","Non-ACF","a) HIV-negative",6,"cpost-ACF","Non-ACF.cpost-ACF","2018.3",60719,0.09,55254.29
"2018","3","females","20-29","Non-ACF","b) HIV-positive",7,"cpost-ACF","Non-ACF.cpost-ACF","2018.3",60719,0.09,5464.71
"2018","3","females","30-39","ACF","a) HIV-negative",5,"cpost-ACF","ACF.cpost-ACF","2018.3",25223,0.206,20027.062
"2018","3","females","30-39","ACF","b) HIV-positive",7,"cpost-ACF","ACF.cpost-ACF","2018.3",25223,0.206,5195.938
"2018","3","females","30-39","Non-ACF","a) HIV-negative",2,"cpost-ACF","Non-ACF.cpost-ACF","2018.3",37515,0.212,29561.82
"2018","3","females","30-39","Non-ACF","b) HIV-positive",3,"cpost-ACF","Non-ACF.cpost-ACF","2018.3",37515,0.212,7953.18
"2018","3","females","40-49","ACF","b) HIV-positive",2,"cpost-ACF","ACF.cpost-ACF","2018.3",8983,0.356,3197.948
"2018","3","females","40-49","Non-ACF","a) HIV-negative",1,"cpost-ACF","Non-ACF.cpost-ACF","2018.3",19151,0.325,12926.925
"2018","3","females","40-49","Non-ACF","b) HIV-positive",8,"cpost-ACF","Non-ACF.cpost-ACF","2018.3",19151,0.325,6224.075
"2018","3","females","50+","ACF","a) HIV-negative",4,"cpost-ACF","ACF.cpost-ACF","2018.3",7830,0.184,6389.28
"2018","3","females","50+","ACF","b) HIV-positive",1,"cpost-ACF","ACF.cpost-ACF","2018.3",7830,0.184,1440.72
"2018","3","females","50+","Non-ACF","a) HIV-negative",1,"cpost-ACF","Non-ACF.cpost-ACF","2018.3",14840,0.215,11649.4
"2018","3","females","50+","Non-ACF","b) HIV-positive",1,"cpost-ACF","Non-ACF.cpost-ACF","2018.3",14840,0.215,3190.6
"2018","3","males","16-19","ACF","a) HIV-negative",3,"cpost-ACF","ACF.cpost-ACF","2018.3",12532,0.022,12256.296
"2018","3","males","16-19","Non-ACF","a) HIV-negative",1,"cpost-ACF","Non-ACF.cpost-ACF","2018.3",33160,0.019,32529.96
"2018","3","males","16-19","Non-ACF","b) HIV-positive",1,"cpost-ACF","Non-ACF.cpost-ACF","2018.3",33160,0.019,630.04
"2018","3","males","20-29","ACF","a) HIV-negative",6,"cpost-ACF","ACF.cpost-ACF","2018.3",26800,0.016,26371.2
"2018","3","males","20-29","ACF","b) HIV-positive",3,"cpost-ACF","ACF.cpost-ACF","2018.3",26800,0.016,428.8
"2018","3","males","20-29","Non-ACF","a) HIV-negative",6,"cpost-ACF","Non-ACF.cpost-ACF","2018.3",55736,0.017,54788.488
"2018","3","males","20-29","Non-ACF","b) HIV-positive",8,"cpost-ACF","Non-ACF.cpost-ACF","2018.3",55736,0.017,947.512
"2018","3","males","30-39","ACF","a) HIV-negative",10,"cpost-ACF","ACF.cpost-ACF","2018.3",19977,0.111,17759.553
"2018","3","males","30-39","ACF","b) HIV-positive",15,"cpost-ACF","ACF.cpost-ACF","2018.3",19977,0.111,2217.447
"2018","3","males","30-39","Non-ACF","a) HIV-negative",14,"cpost-ACF","Non-ACF.cpost-ACF","2018.3",43494,0.145,37187.37
"2018","3","males","30-39","Non-ACF","b) HIV-positive",22,"cpost-ACF","Non-ACF.cpost-ACF","2018.3",43494,0.145,6306.63
"2018","3","males","40-49","ACF","a) HIV-negative",3,"cpost-ACF","ACF.cpost-ACF","2018.3",10120,0.248,7610.24
"2018","3","males","40-49","ACF","b) HIV-positive",11,"cpost-ACF","ACF.cpost-ACF","2018.3",10120,0.248,2509.76
"2018","3","males","40-49","Non-ACF","a) HIV-negative",5,"cpost-ACF","Non-ACF.cpost-ACF","2018.3",27417,0.24,20836.92
"2018","3","males","40-49","Non-ACF","b) HIV-positive",8,"cpost-ACF","Non-ACF.cpost-ACF","2018.3",27417,0.24,6580.08
"2018","3","males","50+","ACF",,1,"cpost-ACF","ACF.cpost-ACF","2018.3",7198,0.199,
"2018","3","males","50+","ACF","a) HIV-negative",4,"cpost-ACF","ACF.cpost-ACF","2018.3",7198,0.199,5765.598
"2018","3","males","50+","ACF","b) HIV-positive",4,"cpost-ACF","ACF.cpost-ACF","2018.3",7198,0.199,1432.402
"2018","3","males","50+","Non-ACF","a) HIV-negative",2,"cpost-ACF","Non-ACF.cpost-ACF","2018.3",19846,0.251,14864.654
"2018","3","males","50+","Non-ACF","b) HIV-positive",2,"cpost-ACF","Non-ACF.cpost-ACF","2018.3",19846,0.251,4981.346
"2018","4","females","16-19","ACF","a) HIV-negative",2,"cpost-ACF","ACF.cpost-ACF","2018.4",11433,0.03,11090.01
"2018","4","females","16-19","ACF","b) HIV-positive",1,"cpost-ACF","ACF.cpost-ACF","2018.4",11433,0.03,342.99
"2018","4","females","16-19","Non-ACF","a) HIV-negative",1,"cpost-ACF","Non-ACF.cpost-ACF","2018.4",36604,0.028,35579.088
"2018","4","females","16-19","Non-ACF","b) HIV-positive",1,"cpost-ACF","Non-ACF.cpost-ACF","2018.4",36604,0.028,1024.912
"2018","4","females","20-29","ACF","a) HIV-negative",3,"cpost-ACF","ACF.cpost-ACF","2018.4",26473,0.073,24540.471
"2018","4","females","20-29","ACF","b) HIV-positive",2,"cpost-ACF","ACF.cpost-ACF","2018.4",26473,0.073,1932.529
"2018","4","females","20-29","Non-ACF","a) HIV-negative",2,"cpost-ACF","Non-ACF.cpost-ACF","2018.4",60803,0.09,55330.73
"2018","4","females","20-29","Non-ACF","b) HIV-positive",4,"cpost-ACF","Non-ACF.cpost-ACF","2018.4",60803,0.09,5472.27
"2018","4","females","30-39","ACF","a) HIV-negative",1,"cpost-ACF","ACF.cpost-ACF","2018.4",25471,0.206,20223.974
"2018","4","females","30-39","ACF","b) HIV-positive",2,"cpost-ACF","ACF.cpost-ACF","2018.4",25471,0.206,5247.026
"2018","4","females","30-39","Non-ACF","a) HIV-negative",3,"cpost-ACF","Non-ACF.cpost-ACF","2018.4",37883,0.212,29851.804
"2018","4","females","30-39","Non-ACF","b) HIV-positive",3,"cpost-ACF","Non-ACF.cpost-ACF","2018.4",37883,0.212,8031.196
"2018","4","females","40-49","ACF","b) HIV-positive",3,"cpost-ACF","ACF.cpost-ACF","2018.4",9070,0.356,3228.92
"2018","4","females","40-49","Non-ACF","b) HIV-positive",2,"cpost-ACF","Non-ACF.cpost-ACF","2018.4",19338,0.325,6284.85
"2018","4","females","50+","ACF","a) HIV-negative",1,"cpost-ACF","ACF.cpost-ACF","2018.4",7898,0.184,6444.768
"2018","4","females","50+","ACF","b) HIV-positive",3,"cpost-ACF","ACF.cpost-ACF","2018.4",7898,0.184,1453.232
"2018","4","males","16-19","ACF","a) HIV-negative",2,"cpost-ACF","ACF.cpost-ACF","2018.4",12618,0.022,12340.404
"2018","4","males","16-19","Non-ACF","a) HIV-negative",1,"cpost-ACF","Non-ACF.cpost-ACF","2018.4",33388,0.019,32753.628
"2018","4","males","16-19","Non-ACF","b) HIV-positive",1,"cpost-ACF","Non-ACF.cpost-ACF","2018.4",33388,0.019,634.372
"2018","4","males","20-29","ACF","a) HIV-negative",5,"cpost-ACF","ACF.cpost-ACF","2018.4",26820,0.016,26390.88
"2018","4","males","20-29","ACF","b) HIV-positive",5,"cpost-ACF","ACF.cpost-ACF","2018.4",26820,0.016,429.12
"2018","4","males","20-29","Non-ACF","a) HIV-negative",11,"cpost-ACF","Non-ACF.cpost-ACF","2018.4",55778,0.017,54829.774
"2018","4","males","20-29","Non-ACF","b) HIV-positive",9,"cpost-ACF","Non-ACF.cpost-ACF","2018.4",55778,0.017,948.226
"2018","4","males","30-39","ACF","a) HIV-negative",6,"cpost-ACF","ACF.cpost-ACF","2018.4",20072,0.111,17844.008
"2018","4","males","30-39","ACF","b) HIV-positive",10,"cpost-ACF","ACF.cpost-ACF","2018.4",20072,0.111,2227.992
"2018","4","males","30-39","Non-ACF","a) HIV-negative",8,"cpost-ACF","Non-ACF.cpost-ACF","2018.4",43700,0.145,37363.5
"2018","4","males","30-39","Non-ACF","b) HIV-positive",20,"cpost-ACF","Non-ACF.cpost-ACF","2018.4",43700,0.145,6336.5
